pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,also_in_entry
alpha_0792,Volume 2,47,,Report,Report,R,,,<a href='/digital-beehive/alpha3/alpha_0639/'>News</a>|<a href='/digital-beehive/alpha4/alpha_0884/'>Slander</a>|779 [PAGE_MISSING],,<a href='/digital-beehive/index4/index_3372/'>report</a>,#item-09ef909d9,,Entry: Report|Topic: Report|Xref: News|Xref: Slander|Xref: 779 [PAGE_MISSING]|Index: report|#item-09ef909d9,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/327,2272,3015,426/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528746325167,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/327,2272,600,180/250,/0/default.jpg",Report,<a href='/digital-beehive/toc/toc2_037/'>Full Page</a>,,
alpha_0793,Volume 2,47,,Reproof,Reproof,R,,,<a href='/digital-beehive/alpha4/alpha_0758/'>Punishmt</a>|<a href='/digital-beehive/num1/num_0184/'>177 [Strain a gnat]</a>|<a href='/digital-beehive/num1/num_0196/'>188 [Reproof]</a>|<a href='/digital-beehive/toc/toc2_173/'>928 [Reproof]</a>,,<a href='/digital-beehive/index4/index_3379/'>reproof</a>,#item-619af4159,,Entry: Reproof|Topic: Reproof|Xref: Punishmt|Xref: 177 [Strain a gnat]|Xref: 188 [Reproof]|Xref: 928 [Reproof]|Index: reproof|#item-619af4159,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/365,2636,2956,434/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528746697852,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/365,2636,600,180/250,/0/default.jpg",Reproof,<a href='/digital-beehive/toc/toc2_037/'>Full Page</a>,,
alpha_0794,Volume 2,47,,Reputation,Reputation,R,,,<a href='/digital-beehive/alpha1/alpha_0049/'>Authority</a>|Esteem|<a href='/digital-beehive/alpha4/alpha_0789/'>Renown</a>|829 [PAGE_MISSING],,<a href='/digital-beehive/index4/index_3382/'>reputation</a>,#item-e761d6029,,Entry: Reputation|Topic: Reputation|Xref: Authority|Xref: Esteem|Xref: Renown|Xref: 829 [PAGE_MISSING]|Index: reputation|#item-e761d6029,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/396,3041,2942,499/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528821383857,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/396,3041,600,180/250,/0/default.jpg",Reputation,<a href='/digital-beehive/toc/toc2_037/'>Full Page</a>,"The point of reference for ""Esteem"" is unclear.",
alpha_0795,Volume 2,47,,Resignation,Resignation,R,,,<a href='/digital-beehive/toc/toc2_175/'>937 [Resignation]</a>,,<a href='/digital-beehive/index4/index_3386/'>resignation</a>,#item-803885c1c,,Entry: Resignation|Topic: Resignation|Xref: 937 [Resignation]|Index: resignation|#item-803885c1c,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/404,3496,2931,488/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528821885072,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/404,3496,600,180/250,/0/default.jpg",Resignation,<a href='/digital-beehive/toc/toc2_037/'>Full Page</a>,,
alpha_0796,Volume 2,47,,Resistance,Resistance,R,,,<a href='/digital-beehive/alpha1/alpha_0217/'>defense</a>|fielding|4640 [PAGE_MISSING],,<a href='/digital-beehive/index4/index_3387/'>resistance</a>,#item-36a15c3c8,,Entry: Resistance|Topic: Resistance|Xref: defense|Xref: fielding|Xref: 4640 [PAGE_MISSING]|Index: resistance|#item-36a15c3c8,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/356,3944,2991,393/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528822168406,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/356,3944,600,180/250,/0/default.jpg",Resistance,<a href='/digital-beehive/toc/toc2_037/'>Full Page</a>,"The point of reference for ""fielding"" is unclear.",
alpha_0797,Volume 2,47,,Rest,Rest,R,,,<a href='/digital-beehive/alpha4/alpha_0768/'>Quietness</a>|<a href='/digital-beehive/alpha4/alpha_0819/'>Sabbath</a>|<a href='/digital-beehive/toc/toc2_322/'>1638 [Nothing]</a>,,<a href='/digital-beehive/index4/index_3390/'>rest & restless</a>,#item-c17661053,,Entry: Rest|Topic: Rest|Xref: Quietness|Xref: Sabbath|Xref: 1638 [Nothing]|Index: rest & restless|#item-c17661053,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/370,4283,2992,415/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528822645620,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/370,4283,600,180/250,/0/default.jpg",Rest,<a href='/digital-beehive/toc/toc2_037/'>Full Page</a>,,
alpha_0798,Volume 2,47,,Resurrection,Resurrection,R,,,"<a href='/digital-beehive/alpha4/alpha_0799/'>Resurrection, continued</a>|<a href='/digital-beehive/toc/toc2_121/'>502 [Resurrection]</a>",,<a href='/digital-beehive/index4/index_3396/'>resurrection</a>,#item-2ed58825b,,"Entry: Resurrection|Topic: Resurrection|Xref: Resurrection, continued|Xref: 502 [Resurrection]|Index: resurrection|#item-2ed58825b","https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/379,4673,2983,372/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528823308223,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0514/379,4673,600,180/250,/0/default.jpg",Resurrection,<a href='/digital-beehive/toc/toc2_037/'>Full Page</a>,The entry continues onto the next page.,
alpha_0799,Volume 2,48,,"Resurrection, continued","Resurrection, continued",R,,,<a href='/digital-beehive/alpha4/alpha_0798/'>Resurrection</a>,,<a href='/digital-beehive/index4/index_3396/'>resurrection</a>,#item-496e9fab4,,"Entry: Resurrection, continued|Topic: Resurrection, continued|Xref: Resurrection|Index: resurrection|#item-496e9fab4","https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/804,188,3023,262/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1573246127588,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/804,188,600,180/250,/0/default.jpg","Resurrection, continued",<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0800,Volume 2,48,,Revelation,Revelation,R,,,<a href='/digital-beehive/alpha3/alpha_0454/'>illumination</a>|<a href='/digital-beehive/num2/num_0502/'>409 [Vision]</a>|<a href='/digital-beehive/toc/toc2_179/'>960 [Revelation]</a>,,<a href='/digital-beehive/index4/index_3401/'>revelation</a>,#item-f56034c82,,Entry: Revelation   |Topic: Revelation|Xref: illumination|Xref: 409 [Vision]|Xref: 960 [Revelation]  |Index: revelation|#item-f56034c82|,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/784,487,3027,715/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1523300706125,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/784,487,600,180/250,/0/default.jpg",Revelation,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0801,Volume 2,48,,Book of Revelations,Book of Revelations,R,,,,,<a href='/digital-beehive/index4/index_3402/'>book of revelations</a>,#item-03ec4de3c,,Entry: Book of Revelations|Topic: Book of Revelations|Index: book of revelations|#item-03ec4de3c,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/820,1068,2970,344/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565105765022,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/820,1068,600,180/250,/0/default.jpg",Book of Revelations,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0802,Volume 2,48,,Revelling,Revelling,R,,,<a href='/digital-beehive/alpha2/alpha_0286/'>Epicurism</a>|<a href='/digital-beehive/alpha3/alpha_0482/'>Intemperance</a>|<a href='/digital-beehive/toc/toc2_184/'>990 [Revelling]</a>,,<a href='/digital-beehive/index4/index_3403/'>revelling. sauß und schmauß</a>,#item-c80f58e9c,,Entry: Revelling|Topic: Revelling|Xref: Epicurism|Xref: Intemperance|Xref: 990 [Revelling]|Index: revelling. sauß und schmauß|#item-c80f58e9c,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/809,1365,2967,440/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528823966575,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/809,1365,600,180/250,/0/default.jpg",Revelling,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0803,Volume 2,48,,Revenge,Revenge,R,,,<a href='/digital-beehive/toc/toc2_121/'>504 [Revenge]</a>,,<a href='/digital-beehive/index4/index_3404/'>revenge</a>,#item-4e31ecb7b,,Entry: Revenge|Topic: Revenge|Xref: 504 [Revenge]|Index: revenge|#item-4e31ecb7b,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/818,1721,2949,597/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528824172324,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/818,1721,600,180/250,/0/default.jpg",Revenge,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0804,Volume 2,48,,Reward,Reward,R,,,<a href='/digital-beehive/alpha3/alpha_0588/'>merit</a>|<a href='/digital-beehive/alpha4/alpha_0826/'>Salary</a>|<a href='/digital-beehive/num2/num_0533/'>431 [Reward]</a>,,<a href='/digital-beehive/index4/index_3412/'>reward</a>,#item-dc4895cb5,,Entry: Reward|Topic: Reward|Xref: merit|Xref: Salary|Xref: 431 [Reward]|Index: reward|#item-dc4895cb5,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/828,2238,2945,583/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528824379149,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/828,2238,600,180/250,/0/default.jpg",Reward,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0805,Volume 2,48,,Rheum,Rheum,R,,,,,<a href='/digital-beehive/index4/index_3414/'>rheum</a>,#item-59b66f431,,Entry: Rheum|Topic: Rheum|Index: rheum|#item-59b66f431,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/804,2759,2980,330/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528824764698,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/804,2759,600,180/250,/0/default.jpg",Rheum,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0806,Volume 2,48,,Riches,Riches,R,,,<a href='/digital-beehive/alpha1/alpha_0003/'>Abundance</a>|854 [PAGE_MISSING],,<a href='/digital-beehive/index4/index_3419/'>riches</a>,#item-821b8e68d,,Entry: Riches|Topic: Riches|Xref: Abundance|Xref: 854 [PAGE_MISSING]|Index: riches|#item-821b8e68d,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/795,2995,2948,815/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528824983012,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/795,2995,600,180/250,/0/default.jpg",Riches,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0807,Volume 2,48,,Riddles,Riddles,R,,,<a href='/digital-beehive/toc/toc2_388/'>2224 [Riddle]</a>,,<a href='/digital-beehive/index4/index_3422/'>riddle</a>,#item-7c2447fe3,,Entry: Riddles|Topic: Riddles|Xref: 2224 [Riddle]|Index: riddle|#item-7c2447fe3,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/801,3728,2933,497/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528825156750,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/801,3728,600,180/250,/0/default.jpg",Riddles,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0808,Volume 2,48,,Right,Right,R,,,<a href='/digital-beehive/alpha2/alpha_0290/'>equity</a>|<a href='/digital-beehive/alpha3/alpha_0520/'>Law</a>,,<a href='/digital-beehive/index4/index_3425/'>right</a>,#item-779d48b46,,Entry: Right|Topic: Right|Xref: equity|Xref: Law|Index: right|#item-779d48b46,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/773,4112,2953,598/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528825344544,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/773,4112,600,180/250,/0/default.jpg",Right,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0809,Volume 2,48,,Ring,Ring,R,,,<a href='/digital-beehive/toc/toc2_289/'>1480 [Ring]</a>,,<a href='/digital-beehive/index4/index_3431/'>ring</a>,#item-24be7ae64,,Entry: Ring|Topic: Ring|Xref: 1480 [Ring]|Index: ring|#item-24be7ae64,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/781,4666,2946,208/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528825974239,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/781,4666,600,180/250,/0/default.jpg",Ring,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0810,Volume 2,48,,Ringleader,Ringleader,R,,,<a href='/digital-beehive/toc/toc2_384/'>2181 [Ringleader]</a>,,<a href='/digital-beehive/index4/index_3432/'>ring leader</a>,#item-fb6fd31b4,,Entry: Ringleader|Topic: Ringleader|Xref: 2181 [Ringleader]|Index: ring leader|#item-fb6fd31b4,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/781,4805,2856,274/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528826188039,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0515/781,4805,600,180/250,/0/default.jpg",Ringleader,<a href='/digital-beehive/toc/toc2_038/'>Full Page</a>,,
alpha_0811,Volume 2,49,,River,River,R,,,4551 [PAGE_MISSING],,<a href='/digital-beehive/index4/index_3436/'>river</a>,#item-3012057af,,Entry: River|Topic: River|Xref: 4551 [PAGE_MISSING]|Index: river|#item-3012057af,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/242,181,3047,430/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528826516621,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/242,181,600,180/250,/0/default.jpg",River,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0812,Volume 2,49,,Robbery,Robbery,R,,,Steal|<a href='/digital-beehive/toc/toc2_120/'>499 [Robbery]</a>,,<a href='/digital-beehive/index4/index_3437/'>robbery</a>,#item-8f2a11623,,Entry: Robbery|Topic: Robbery|Xref: Steal|Xref: 499 [Robbery]|Index: robbery|#item-8f2a11623,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/242,504,3071,574/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528826807737,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/242,504,600,180/250,/0/default.jpg",Robbery,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,"The point of reference for ""Steal"" is unclear.",
alpha_0813,Volume 2,49,,Romances,Romances,R,,,<a href='/digital-beehive/alpha4/alpha_0813/'>Fables</a>|<a href='/digital-beehive/toc/toc2_272/'>1393 [Romances]</a>,,<a href='/digital-beehive/index4/index_3442/'>romance</a>,#item-af75dbbde,,Entry: Romances|Topic: Romances|Xref: Fables|Xref: 1393 [Romances]|Index: romance|#item-af75dbbde,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/279,975,3033,339/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528827075334,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/279,975,600,180/250,/0/default.jpg",Romances,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0814,Volume 2,49,,Rome,Rome,R,,,<a href='/digital-beehive/alpha1/alpha_0051/'>Babylon</a>|<a href='/digital-beehive/toc/toc2_283/'>1450 [Rome]</a>,,<a href='/digital-beehive/index4/index_3444/'>Rome</a>,#item-133f5f588,,Entry: Rome|Topic: Rome|Xref: Babylon|Xref: 1450 [Rome]|Index: Rome|#item-133f5f588,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/274,1226,3058,402/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528827414305,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/274,1226,600,180/250,/0/default.jpg",Rome,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0815,Volume 2,49,,Rose,Rose,R,,,<a href='/digital-beehive/toc/toc2_355/'>1928 [Rose]</a>,,<a href='/digital-beehive/index4/index_3450/'>rose</a>,#item-f0b7d3d93,,Entry: Rose|Topic: Rose|Xref: 1928 [Rose]|Index: rose|#item-f0b7d3d93,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/274,1563,3058,284/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528827762263,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/274,1563,600,180/250,/0/default.jpg",Rose,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0816,Volume 2,49,,Rust,Rust,R,,,,,<a href='/digital-beehive/index4/index_3473/'>rust</a>,#item-44da30ab4,,Entry: Rust|Topic: Rust|Index: rust|#item-44da30ab4,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/297,1780,3042,165/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528827907798,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/297,1780,600,180/250,/0/default.jpg",Rust,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0817,Volume 2,49,,Rue,Rue,R,,,,,<a href='/digital-beehive/index4/index_3461/'>rue</a>,#item-507d497a9,,Entry: Rue|Topic: Rue|Index: rue|#item-507d497a9,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/307,1848,3023,247/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528828962507,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/307,1848,600,180/250,/0/default.jpg",Rue,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0818,Volume 2,49,,Rules,Rules,R,,,<a href='/digital-beehive/num1/num_0051/'>51 [Rule]</a>|<a href='/digital-beehive/num2/num_0537/'>434 [Rules]</a>,,<a href='/digital-beehive/index4/index_3465/'>rules</a>,#item-3a45768ac,,Entry: Rules|Topic: Rules|Xref: 51 [Rule]|Xref: 434 [Rules]|Index: rules|#item-3a45768ac,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/290,2056,3016,588/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528829151739,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/290,2056,600,180/250,/0/default.jpg",Rules,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0819,Volume 2,49,,Sabbath,Sabbath,S,,,<a href='/digital-beehive/alpha2/alpha_0322/'>feast</a>|<a href='/digital-beehive/alpha4/alpha_0797/'>rest</a>|<a href='/digital-beehive/alpha4/alpha_0927/'>Sunday</a>|<a href='/digital-beehive/toc/toc2_173/'>930 [Sabbath]</a>,,<a href='/digital-beehive/index4/index_3475/'>Sabbath</a>,#item-6fe1d9d82,,Entry: Sabbath|Topic: Sabbath|Xref: feast|Xref: rest|Xref: Sunday|Xref: 930 [Sabbath]|Index: Sabbath|#item-6fe1d9d82,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/324,2576,2984,494/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1527864084820,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/324,2576,600,180/250,/0/default.jpg",Sabbath,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0820,Volume 2,49,,Sacrament,Sacrament,S,,,<a href='/digital-beehive/toc/toc2_369/'>2033 [Sacramts]</a>,,<a href='/digital-beehive/index4/index_3478/'>Sacramt</a>,#item-76b46aa88,,Entry: Sacrament|Topic: Sacrament|Xref: 2033 [Sacramts]|Index: Sacramt|#item-76b46aa88,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/305,3017,3033,325/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528916855062,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/305,3017,600,180/250,/0/default.jpg",Sacrament,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0821,Volume 2,49,,Sacrifice,Sacrifice,S,,,<a href='/digital-beehive/toc/toc2_242/'>1244 [Sacrifices]</a>,,<a href='/digital-beehive/index4/index_3481/'>Sacrifice</a>,#item-4c33b6bc0,,Entry: Sacrifice|Topic: Sacrifice|Xref: 1244 [Sacrifices]|Index: Sacrifice|#item-4c33b6bc0,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/333,3280,2990,366/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528916944178,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/333,3280,600,180/250,/0/default.jpg",Sacrifice,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0822,Volume 2,49,,Sadness,Sadness,S,,,"<a href='/digital-beehive/alpha3/alpha_0583/'>melancholy</a>|<a href='/digital-beehive/alpha3/alpha_0614/'>mourning</a>|<a href='/digital-beehive/toc/toc2_230/'>1181 [Mourning, Sadness]</a>",,<a href='/digital-beehive/index4/index_3485/'>sadness</a>,#item-fcbec4f94,,"Entry: Sadness|Topic: Sadness|Xref: melancholy|Xref: mourning|Xref: 1181 [Mourning, Sadness]|Index: sadness|#item-fcbec4f94","https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/333,3597,2999,566/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528917186217,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/333,3597,600,180/250,/0/default.jpg",Sadness,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0823,Volume 2,49,,Sage,Sage,S,,,,,<a href='/digital-beehive/index4/index_3491/'>sage</a>,#item-e492cc2b6,,Entry: Sage|Topic: Sage|Index: sage|#item-e492cc2b6,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/346,4078,2995,195/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528917237556,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/346,4078,600,180/250,/0/default.jpg",Sage,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0824,Volume 2,49,,Saints,Saints,S,,,<a href='/digital-beehive/alpha2/alpha_0424/'>holiness</a>|<a href='/digital-beehive/toc/toc2_380/'>2149 [Saints]</a>,,<a href='/digital-beehive/index4/index_3495/'>Saints</a>,#item-dd78f757e,,Entry: Saints|Topic: Saints|Xref: holiness|Xref: 2149 [Saints]|Index: Saints|#item-dd78f757e,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/329,4282,3018,451/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528917835756,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/329,4282,600,180/250,/0/default.jpg",Saints,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
alpha_0825,Volume 2,49,,Sallet,Sallet,S,,,,,<a href='/digital-beehive/index4/index_3502/'>sallet</a>,#item-a3ed6fe98,,Entry: Sallet|Topic: Sallet|Index: sallet|#item-a3ed6fe98,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/343,4670,3001,151/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1528917901257,,"https://stacks.stanford.edu/image/iiif/fm855tg5659%2F1607_0516/343,4670,600,180/250,/0/default.jpg",Sallet,<a href='/digital-beehive/toc/toc2_039/'>Full Page</a>,,
